order_date,year,month,product_code,product_type,revenue,products
2020-02-03,2020,February,Prod128,"Distribution",26458,38
2020-02-21,2020,February,Prod129,"Distribution",269779,545
2020-02-07,2020,February,Prod131,"Distribution",430869,825
2020-02-06,2020,February,Prod132,"Distribution",52500,120
2020-02-21,2020,February,Prod133,"Own Brand",28902,50
2020-02-12,2020,February,Prod134,"Own Brand",85682,245
2020-02-12,2020,February,Prod135,"Own Brand",17740,91
2020-02-24,2020,February,Prod137,"Own Brand",7976,24
2020-02-17,2020,February,Prod140,"Own Brand",7246,40
2020-02-12,2020,February,Prod141,"Own Brand",35625,68
2020-02-17,2020,February,Prod145,"Distribution",245,1
2020-02-12,2020,February,Prod146,"Distribution",179530,154
2020-02-18,2020,February,Prod147,"Distribution",24,16
2020-02-07,2020,February,Prod149,"Own Brand",2088,5
2020-02-12,2020,February,Prod150,"Own Brand",67463,192
2020-02-07,2020,February,Prod152,"Own Brand",3402,6
2020-02-14,2020,February,Prod159,"Distribution",273335,277
2020-02-04,2020,February,Prod161,"Distribution",14231,17
2020-02-13,2020,February,Prod162,"Distribution",2458,13
2020-02-14,2020,February,Prod165,"Own Brand",195226,281
2020-02-18,2020,February,Prod166,"Own Brand",25320,32
2020-02-14,2020,February,Prod167,"Own Brand",2473,5
2020-02-07,2020,February,Prod168,"Own Brand",59290,61
2020-02-21,2020,February,Prod199,"Own Brand",3671,13
2020-02-28,2020,February,Prod205,"Distribution",648,1
2020-02-07,2020,February,Prod206,"Distribution",183565,160
2020-02-07,2020,February,Prod207,"Distribution",4110,4
2020-02-07,2020,February,Prod208,"Own Brand",3288,16
2020-02-28,2020,February,Prod209,"Own Brand",143383,346
2020-02-14,2020,February,Prod210,"Own Brand",251778,257
2020-02-20,2020,February,Prod212,"Own Brand",185555,192
2020-02-07,2020,February,Prod213,"Own Brand",54569,196
2020-02-07,2020,February,Prod214,"Own Brand",138698,111
2020-02-04,2020,February,Prod215,"Own Brand",209620,164
2020-02-07,2020,February,Prod216,"Own Brand",111366,238
2020-02-07,2020,February,Prod218,"Distribution",7278,41
2020-02-28,2020,February,Prod219,"Distribution",612,3
2020-02-14,2020,February,Prod220,"Distribution",967,4
2020-02-04,2020,February,Prod221,"Distribution",81158,208
2020-02-07,2020,February,Prod223,"Own Brand",2242,26
2020-02-28,2020,February,Prod227,"Own Brand",211866,580
2020-02-19,2020,February,Prod228,"Own Brand",242339,642
2020-02-11,2020,February,Prod231,"Own Brand",3533,27
2020-02-19,2020,February,Prod232,"Own Brand",74444,1002
2020-02-26,2020,February,Prod236,"Distribution",73124,967
2020-02-07,2020,February,Prod237,"Distribution",463309,7434
2020-02-06,2020,February,Prod238,"Own Brand",5508,96
2020-02-25,2020,February,Prod241,"Own Brand",31298,383
2020-02-03,2020,February,Prod243,"Own Brand",273044,2790
2020-02-20,2020,February,Prod244,"Own Brand",118979,909
2020-02-05,2020,February,Prod249,"Distribution",6865,69
2020-02-18,2020,February,Prod250,"Distribution",9689,108
2020-02-03,2020,February,Prod251,"Distribution",56106,603
2020-02-05,2020,February,Prod252,"Distribution",169350,993
2020-02-24,2020,February,Prod253,"Own Brand",14509,317
2020-02-11,2020,February,Prod254,"Own Brand",41621,362
2020-02-27,2020,February,Prod255,"Own Brand",19135,130
2020-02-10,2020,February,Prod258,"Own Brand",21796,160
2020-02-03,2020,February,Prod260,"Own Brand",71282,947
2020-02-17,2020,February,Prod261,"Own Brand",17574,47
2020-02-03,2020,February,Prod262,"Own Brand",7020,10
2020-02-04,2020,February,Prod263,"Distribution",4600,39
2020-02-07,2020,February,Prod264,"Distribution",4001,33
2020-02-05,2020,February,Prod265,"Distribution",9629,36
2020-02-04,2020,February,Prod266,"Distribution",18109,31
2020-02-05,2020,February,Prod267,"Distribution",85056,137
2020-02-28,2020,February,Prod268,"Own Brand",13755,21
2020-02-03,2020,February,Prod269,"Own Brand",13358,52
2020-02-07,2020,February,Prod270,"Own Brand",8512,41
2020-02-04,2020,February,Prod271,"Own Brand",103774,250
2020-02-28,2020,February,Prod272,"Own Brand",3912,10
2020-02-05,2020,February,Prod273,"Own Brand",1240,9
2020-02-14,2020,February,Prod274,"Own Brand",3764,7
2020-02-02,2020,February,Prod275,"Own Brand",12562,44
2020-02-10,2020,February,Prod276,"Own Brand",4038,17
2020-02-02,2020,February,Prod278,"Distribution",16291,54
2020-02-13,2020,February,Prod279,"Distribution",17913,52
2020-01-09,2020,January,Prod005,"Own Brand",3144,4
2020-01-17,2020,January,Prod018,"Own Brand",409960,190
2020-01-22,2020,January,Prod024,"Distribution",4667,5
2020-01-10,2020,January,Prod025,"Distribution",5949,2
2020-01-10,2020,January,Prod040,"Own Brand",566594,460
2020-01-22,2020,January,Prod041,"Own Brand",14321,16
2020-01-14,2020,January,Prod042,"Own Brand",22477,14
2020-01-22,2020,January,Prod044,"Own Brand",802693,420
2020-01-02,2020,January,Prod045,"Own Brand",3759,2
2020-01-13,2020,January,Prod046,"Own Brand",103889,99
2020-01-17,2020,January,Prod047,"Own Brand",334366,334
2020-01-09,2020,January,Prod049,"Own Brand",11672,14
2020-01-22,2020,January,Prod051,"Own Brand",2356,4
2020-01-08,2020,January,Prod052,"Own Brand",20898,21
2020-01-24,2020,January,Prod053,"Own Brand",8032,36
2020-01-23,2020,January,Prod054,"Own Brand",521344,2180
2020-01-16,2020,January,Prod056,"Own Brand",76710,280
2020-01-16,2020,January,Prod057,"Own Brand",148,1
2020-01-22,2020,January,Prod058,"Own Brand",212849,349
2020-01-02,2020,January,Prod059,"Own Brand",36121,55
2020-01-20,2020,January,Prod060,"Own Brand",630,2
2020-01-11,2020,January,Prod061,"Own Brand",703338,1701
2020-01-07,2020,January,Prod065,"Own Brand",518645,2025
2020-01-20,2020,January,Prod067,"Distribution",4444,32
2020-01-02,2020,January,Prod088,"Own Brand",11306,351
2020-01-13,2020,January,Prod089,"Own Brand",56574,408
2020-01-06,2020,January,Prod090,"Own Brand",284214,5837
2020-01-09,2020,January,Prod091,"Own Brand",13292,233
2020-01-24,2020,January,Prod098,"Own Brand",34066,257
2020-01-06,2020,January,Prod102,"Own Brand",269458,267
2020-01-02,2020,January,Prod103,"Own Brand",17315,15
2020-01-29,2020,January,Prod105,"Own Brand",1541,7
2020-01-07,2020,January,Prod106,"Own Brand",176662,197
2020-01-27,2020,January,Prod110,"Distribution",20315,16
2020-01-23,2020,January,Prod113,"Distribution",197982,592
2020-01-09,2020,January,Prod114,"Distribution",47979,152
2020-01-09,2020,January,Prod116,"Distribution",72642,211
2020-01-30,2020,January,Prod117,"Distribution",140611,537
2020-01-21,2020,January,Prod118,"Distribution",718,5
2020-01-09,2020,January,Prod119,"Distribution",13027,84
2020-01-28,2020,January,Prod121,"Distribution",332005,1373
2020-01-07,2020,January,Prod122,"Own Brand",31971,127
2020-01-14,2020,January,Prod123,"Own Brand",1290,7
2020-01-27,2020,January,Prod124,"Own Brand",215990,578
2020-01-09,2020,January,Prod127,"Own Brand",58709,209
2020-01-07,2020,January,Prod128,"Distribution",8681,16
2020-01-06,2020,January,Prod129,"Distribution",222781,527
2020-01-15,2020,January,Prod131,"Distribution",459063,860
2020-01-23,2020,January,Prod132,"Distribution",63000,144
2020-01-09,2020,January,Prod133,"Own Brand",36830,47
2020-01-09,2020,January,Prod134,"Own Brand",42650,118
2020-01-09,2020,January,Prod135,"Own Brand",22514,91
2020-01-09,2020,January,Prod137,"Own Brand",1278,3
2020-01-16,2020,January,Prod140,"Own Brand",1657,10
2020-01-08,2020,January,Prod145,"Distribution",694,3
2020-01-16,2020,January,Prod146,"Distribution",87778,70
2020-01-02,2020,January,Prod149,"Own Brand",21753,24
2020-01-10,2020,January,Prod150,"Own Brand",151792,432
2020-01-17,2020,January,Prod152,"Own Brand",1212,5
2020-01-06,2020,January,Prod159,"Distribution",352598,419
2020-01-03,2020,January,Prod161,"Distribution",18133,20
2020-01-17,2020,January,Prod165,"Own Brand",245380,355
2020-01-10,2020,January,Prod166,"Own Brand",104606,111
2020-01-02,2020,January,Prod167,"Own Brand",14178,13
2020-01-30,2020,January,Prod168,"Own Brand",64310,58
2020-01-22,2020,January,Prod199,"Own Brand",1546,5
2020-01-14,2020,January,Prod201,"Own Brand",1097,3
2020-01-06,2020,January,Prod205,"Distribution",2616,2
2020-01-24,2020,January,Prod206,"Distribution",97171,85
2020-01-17,2020,January,Prod207,"Distribution",10376,9
2020-01-14,2020,January,Prod208,"Own Brand",1981,10
2020-01-06,2020,January,Prod209,"Own Brand",169165,424
2020-01-09,2020,January,Prod210,"Own Brand",239394,240
2020-01-06,2020,January,Prod212,"Own Brand",268122,275
2020-01-14,2020,January,Prod213,"Own Brand",51212,180
2020-01-14,2020,January,Prod214,"Own Brand",134250,106
2020-01-31,2020,January,Prod215,"Own Brand",107550,87
2020-01-06,2020,January,Prod216,"Own Brand",161921,343
2020-01-06,2020,January,Prod218,"Distribution",7541,41
2020-01-14,2020,January,Prod219,"Distribution",288,2
2020-01-09,2020,January,Prod220,"Distribution",107944,138
2020-01-13,2020,January,Prod221,"Distribution",80250,206
2020-01-09,2020,January,Prod223,"Own Brand",18477,154
2020-01-30,2020,January,Prod227,"Own Brand",233180,622
2020-01-14,2020,January,Prod228,"Own Brand",197682,532
2020-01-10,2020,January,Prod231,"Own Brand",2194,33
2020-01-14,2020,January,Prod232,"Own Brand",95305,1428
2020-01-14,2020,January,Prod236,"Distribution",85643,1120
2020-01-06,2020,January,Prod237,"Distribution",491169,7607
2020-01-11,2020,January,Prod238,"Own Brand",13239,219
2020-01-21,2020,January,Prod241,"Own Brand",39232,518
2020-01-28,2020,January,Prod242,"Own Brand",6598,54
2020-01-08,2020,January,Prod243,"Own Brand",313033,3250
2020-01-16,2020,January,Prod244,"Own Brand",190462,1191
2020-01-15,2020,January,Prod249,"Distribution",9175,97
2020-01-04,2020,January,Prod250,"Distribution",9961,117
2020-01-13,2020,January,Prod251,"Distribution",37996,622
2020-01-06,2020,January,Prod252,"Distribution",172687,847
2020-01-22,2020,January,Prod253,"Own Brand",6509,142
2020-01-09,2020,January,Prod254,"Own Brand",72811,679
2020-01-31,2020,January,Prod255,"Own Brand",13837,80
2020-01-08,2020,January,Prod257,"Own Brand",9204,102
2020-01-08,2020,January,Prod258,"Own Brand",21796,160
2020-01-24,2020,January,Prod260,"Own Brand",53603,718
2020-01-14,2020,January,Prod261,"Own Brand",61189,199
2020-01-02,2020,January,Prod262,"Own Brand",1491,3
2020-01-03,2020,January,Prod263,"Distribution",10143,59
2020-01-08,2020,January,Prod264,"Distribution",6102,48
2020-01-16,2020,January,Prod265,"Distribution",15380,35
2020-01-13,2020,January,Prod266,"Distribution",4814,11
2020-01-16,2020,January,Prod267,"Distribution",21972,64
2020-01-16,2020,January,Prod268,"Own Brand",8180,13
2020-01-15,2020,January,Prod269,"Own Brand",12783,52
2020-01-13,2020,January,Prod270,"Own Brand",10253,43
2020-01-03,2020,January,Prod271,"Own Brand",123455,272
2020-01-31,2020,January,Prod272,"Own Brand",2639,7
2020-01-10,2020,January,Prod273,"Own Brand",887,7
2020-01-06,2020,January,Prod274,"Own Brand",3946,13
2020-01-09,2020,January,Prod275,"Own Brand",17197,45
2020-01-03,2020,January,Prod276,"Own Brand",14236,22
2020-01-03,2020,January,Prod278,"Distribution",14065,42
2020-01-02,2020,January,Prod279,"Distribution",18773,60
2020-06-12,2020,June,Prod011,"Own Brand",1542,2
2020-06-02,2020,June,Prod018,"Own Brand",392274,183
2020-06-08,2020,June,Prod024,"Distribution",65338,36
2020-06-05,2020,June,Prod025,"Distribution",127653,55
2020-06-02,2020,June,Prod040,"Own Brand",258227,212
2020-06-16,2020,June,Prod041,"Own Brand",20460,48
2020-06-12,2020,June,Prod042,"Own Brand",33175,21
2020-06-17,2020,June,Prod045,"Own Brand",5370,13
2020-06-04,2020,June,Prod047,"Own Brand",332350,332
2020-06-09,2020,June,Prod053,"Own Brand",6074,25
2020-06-02,2020,June,Prod054,"Own Brand",261283,1020
2020-06-03,2020,June,Prod055,"Own Brand",76600,275
2020-06-09,2020,June,Prod056,"Own Brand",3758,16
2020-06-02,2020,June,Prod058,"Own Brand",129442,229
2020-06-11,2020,June,Prod059,"Own Brand",32170,50
2020-06-16,2020,June,Prod061,"Own Brand",284006,634
2020-06-01,2020,June,Prod065,"Own Brand",421874,1609
2020-06-08,2020,June,Prod070,"Distribution",446482,625
2020-06-17,2020,June,Prod071,"Distribution",118019,80
2020-06-02,2020,June,Prod072,"Distribution",44204,20
2020-06-04,2020,June,Prod089,"Own Brand",11056,113
2020-06-03,2020,June,Prod090,"Own Brand",191626,3934
2020-06-19,2020,June,Prod091,"Own Brand",9459,144
2020-06-16,2020,June,Prod092,"Own Brand",14422,583
2020-06-04,2020,June,Prod098,"Own Brand",10097,80
2020-06-02,2020,June,Prod102,"Own Brand",102737,131
2020-06-02,2020,June,Prod103,"Own Brand",2106,4
2020-06-03,2020,June,Prod106,"Own Brand",83953,67
2020-06-11,2020,June,Prod110,"Distribution",17486,12
2020-06-04,2020,June,Prod113,"Distribution",79713,237
2020-06-03,2020,June,Prod114,"Distribution",19235,69
2020-06-03,2020,June,Prod116,"Distribution",48757,153
2020-06-15,2020,June,Prod117,"Distribution",101659,561
2020-06-16,2020,June,Prod118,"Distribution",324,3
2020-06-15,2020,June,Prod120,"Distribution",801,4
2020-06-05,2020,June,Prod121,"Distribution",163214,741
2020-06-05,2020,June,Prod122,"Own Brand",26852,112
2020-06-10,2020,June,Prod124,"Own Brand",143034,390
2020-06-08,2020,June,Prod127,"Own Brand",64388,245
2020-06-02,2020,June,Prod128,"Distribution",9454,16
2020-06-08,2020,June,Prod129,"Distribution",95548,257
2020-06-01,2020,June,Prod131,"Distribution",206769,379
2020-06-08,2020,June,Prod133,"Own Brand",13709,16
2020-06-03,2020,June,Prod134,"Own Brand",41915,116
2020-06-05,2020,June,Prod135,"Own Brand",18037,91
2020-06-02,2020,June,Prod137,"Own Brand",97,1
2020-06-02,2020,June,Prod140,"Own Brand",4945,28
2020-06-02,2020,June,Prod145,"Distribution",26511,28
2020-06-03,2020,June,Prod146,"Distribution",53483,58
2020-06-03,2020,June,Prod147,"Distribution",57439,95
2020-06-03,2020,June,Prod149,"Own Brand",6726,7
2020-06-02,2020,June,Prod159,"Distribution",228923,283
2020-06-10,2020,June,Prod161,"Distribution",3694,3
2020-06-01,2020,June,Prod165,"Own Brand",147353,293
2020-06-15,2020,June,Prod166,"Own Brand",1606,4
2020-06-02,2020,June,Prod167,"Own Brand",46401,49
2020-06-17,2020,June,Prod199,"Own Brand",1884,7
2020-06-15,2020,June,Prod205,"Distribution",861,1
2020-06-08,2020,June,Prod206,"Distribution",94111,84
2020-06-08,2020,June,Prod207,"Distribution",2490,2
2020-06-08,2020,June,Prod208,"Own Brand",2870,13
2020-06-03,2020,June,Prod209,"Own Brand",44722,115
2020-06-05,2020,June,Prod210,"Own Brand",252268,255
2020-06-05,2020,June,Prod212,"Own Brand",94542,100
2020-06-08,2020,June,Prod213,"Own Brand",49370,171
2020-06-08,2020,June,Prod214,"Own Brand",7384,9
2020-06-08,2020,June,Prod215,"Own Brand",260,2
2020-06-05,2020,June,Prod216,"Own Brand",50588,104
2020-06-03,2020,June,Prod218,"Distribution",2825,15
2020-06-08,2020,June,Prod219,"Distribution",1204,3
2020-06-08,2020,June,Prod220,"Distribution",106879,137
2020-06-04,2020,June,Prod221,"Distribution",42324,111
2020-06-05,2020,June,Prod223,"Own Brand",1018,12
2020-06-05,2020,June,Prod227,"Own Brand",121416,326
2020-06-03,2020,June,Prod228,"Own Brand",107759,274
2020-06-16,2020,June,Prod231,"Own Brand",2852,20
2020-06-15,2020,June,Prod232,"Own Brand",8180,82
2020-06-08,2020,June,Prod233,"Distribution",105317,396
2020-06-02,2020,June,Prod234,"Distribution",548305,707
2020-06-15,2020,June,Prod235,"Distribution",3218,16
2020-06-04,2020,June,Prod236,"Distribution",19824,282
2020-06-23,2020,June,Prod237,"Distribution",204380,3376
2020-06-11,2020,June,Prod238,"Own Brand",8146,122
2020-06-05,2020,June,Prod241,"Own Brand",29736,350
2020-06-18,2020,June,Prod242,"Own Brand",5955,49
2020-06-02,2020,June,Prod243,"Own Brand",141799,1490
2020-06-05,2020,June,Prod244,"Own Brand",67450,617
2020-06-04,2020,June,Prod249,"Distribution",8357,88
2020-06-03,2020,June,Prod250,"Distribution",14023,168
2020-06-03,2020,June,Prod251,"Distribution",35694,404
2020-06-09,2020,June,Prod252,"Distribution",116519,661
2020-06-12,2020,June,Prod254,"Own Brand",32474,251
2020-06-11,2020,June,Prod255,"Own Brand",34957,218
2020-06-09,2020,June,Prod257,"Own Brand",2407,27
2020-06-08,2020,June,Prod260,"Own Brand",40482,486
2020-06-16,2020,June,Prod262,"Own Brand",40287,40
2020-06-05,2020,June,Prod263,"Distribution",11364,73
2020-06-01,2020,June,Prod264,"Distribution",3528,29
2020-06-22,2020,June,Prod265,"Distribution",40427,78
2020-06-02,2020,June,Prod266,"Distribution",9188,16
2020-06-01,2020,June,Prod267,"Distribution",81069,114
2020-06-03,2020,June,Prod268,"Own Brand",20134,32
2020-06-01,2020,June,Prod269,"Own Brand",26080,73
2020-06-05,2020,June,Prod270,"Own Brand",23403,59
2020-06-05,2020,June,Prod271,"Own Brand",58347,152
2020-06-15,2020,June,Prod272,"Own Brand",3398,8
2020-06-04,2020,June,Prod273,"Own Brand",2926,17
2020-06-15,2020,June,Prod274,"Own Brand",592,4
2020-06-16,2020,June,Prod275,"Own Brand",8418,23
2020-06-04,2020,June,Prod276,"Own Brand",4603,15
2020-06-01,2020,June,Prod278,"Distribution",18559,49
2020-06-08,2020,June,Prod279,"Distribution",22347,53
2020-03-06,2020,March,Prod005,"Own Brand",1240,2
2020-03-27,2020,March,Prod018,"Own Brand",285868,133
2020-03-20,2020,March,Prod024,"Distribution",47000,47
2020-03-13,2020,March,Prod025,"Distribution",124694,54
2020-03-13,2020,March,Prod040,"Own Brand",347373,226
2020-03-11,2020,March,Prod041,"Own Brand",24358,40
2020-03-05,2020,March,Prod042,"Own Brand",1069,1
2020-03-10,2020,March,Prod044,"Own Brand",267564,140
2020-03-02,2020,March,Prod046,"Own Brand",120083,107
2020-03-24,2020,March,Prod047,"Own Brand",301814,277
2020-03-18,2020,March,Prod053,"Own Brand",12977,48
2020-03-27,2020,March,Prod054,"Own Brand",546714,2337
2020-03-19,2020,March,Prod055,"Own Brand",98690,365
2020-03-02,2020,March,Prod056,"Own Brand",20444,76
2020-03-11,2020,March,Prod057,"Own Brand",7070,14
2020-03-02,2020,March,Prod058,"Own Brand",103243,179
2020-03-05,2020,March,Prod059,"Own Brand",44647,69
2020-03-06,2020,March,Prod060,"Own Brand",12069,30
